geom,Address,Age 65+ Total,All_Persons,% of Seniors,latitude,longitude,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,has_shelter,has_shelter_with_bench,distance,id,source,bench_count,amenity
"{""type"":""LineString"",""coordinates"":[[-79.38008999999999,43.63906999999999],[-79.38017999999999,43.63937],[-79.38025,43.63953],[-79.38026,43.63956],[-79.38026,43.63956],[-79.38042,43.63956],[-79.38047,43.63955],[-79.38052,43.63955],[-79.38052,43.63955],[-79.38079,43.63967999999999],[-79.38087,43.63976],[-79.38087,43.63976],[-79.381,43.63974],[-79.38148999999999,43.63965],[-79.38160999999999,43.63962999999999],[-79.38169,43.63962],[-79.38173999999999,43.63962],[-79.38177,43.63960999999999]]}",211 Queens Quay W,"60","117",0.512820512820513,43.6388502,-79.3805202,"15332",Queens Quay West at Harbourfront Centre,43.639613,-79.381765,Some,"0","0","187","296",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.38599,43.63888],[-79.38606,43.63886999999999],[-79.38643,43.6388],[-79.38655,43.63877999999999],[-79.38666,43.63875999999999],[-79.38679,43.63873999999999]]}",251 Queens Quay W,"52","112",0.464285714285714,43.6386109,-79.3858928,"15331",Queens Quay West at Rees St,43.638746,-79.386798,Some,"0","0","67","297",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.41795999999999,43.72847],[-79.41791999999999,43.7284],[-79.41782,43.72814],[-79.41782,43.72804],[-79.4178,43.72798999999999],[-79.41777,43.728],[-79.41777,43.72798],[-79.41773999999999,43.72789999999999],[-79.41773,43.72787999999999],[-79.41774999999999,43.72787],[-79.41773,43.72784],[-79.41771,43.72778]]}",1717 Avenue Road,"78","122",0.639344262295082,43.7285013,-79.4178374,"4776",Avenue Rd at Fairlawn Ave,43.727784,-79.417711,Some,"1","1","79","298",Google,"1","Shelter With Bench Underneath,Bench nearby"
"{""type"":""LineString"",""coordinates"":[[-79.42284399999999,43.74019599999999],[-79.422729,43.73994499999999],[-79.422859,43.739918],[-79.42277,43.73973699999999],[-79.422808,43.73972899999999],[-79.42287199999999,43.73971499999999],[-79.42292799999999,43.73970299999999],[-79.422967,43.739694],[-79.423619,43.73954799999999]]}",2200 Avenue Rd,"87","201",0.432835820895522,43.7402536,-79.4226031,"8883",Wilson Ave at Ridley Blvd,43.739512,-79.423604,Some,"1","1","132","299",OpenStreetMaps,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.41504,43.72420999999999],[-79.41498,43.72408],[-79.41499,43.72406],[-79.41499,43.72406],[-79.41518,43.72402],[-79.41545999999999,43.72395999999999],[-79.41554999999999,43.72393999999999],[-79.41563999999999,43.72392],[-79.41611,43.72381],[-79.41611,43.72381],[-79.41615,43.72392]]}",40 Sylvan Valleyway,"121","208",0.581730769230769,43.724198,-79.4150795,"4770",Avenue Rd at Douglas Ave North Side,43.723919,-79.416138,Some,"1","1","142","300",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.422892,43.73949199999999],[-79.4235,43.73936299999999],[-79.42351899999999,43.739359],[-79.42367299999999,43.73932599999999],[-79.423748,43.739317],[-79.42378999999999,43.73931199999999],[-79.423828,43.73930699999999]]}",193 Wilson Ave,"112","121",0.925619834710744,43.7392278,-79.4227847,"8882",Wilson Ave at Ridley Blvd,43.73928,-79.423844,Some,"1","1","77","301",OpenStreetMaps,"1","Shelter With Bench Underneath,Bench nearby"
"{""type"":""LineString"",""coordinates"":[[-79.42516999999999,43.74],[-79.42498999999999,43.73980999999999],[-79.42494999999999,43.73978999999999],[-79.42490999999999,43.73977],[-79.42486999999999,43.73977],[-79.42449,43.73993999999999],[-79.42449,43.73993999999999],[-79.42446999999999,43.73991999999999],[-79.42444,43.73989999999999],[-79.42440999999999,43.73987999999999],[-79.42437999999999,43.73984999999999],[-79.42431,43.73982],[-79.42428999999999,43.73975],[-79.42421,43.73966],[-79.42409999999999,43.73957999999999],[-79.42399,43.73946999999999],[-79.42404,43.73946],[-79.42381,43.73931999999999],[-79.42381,43.73931999999999],[-79.42386,43.7393]]}",271 Ridley Blvd,"75","166",0.451807228915663,43.7400979,-79.4249841,"8882",Wilson Ave at Ridley Blvd,43.73928,-79.423844,Some,"1","1","168","302",Google,"1","Shelter With Bench Underneath,Bench nearby"
"{""type"":""LineString"",""coordinates"":[[-79.424451,43.740369],[-79.42433699999999,43.74042],[-79.42427399999999,43.740445],[-79.42423499999999,43.740402],[-79.424334,43.74025199999999],[-79.42432999999999,43.740191],[-79.42432499999999,43.740149],[-79.424316,43.74013099999999],[-79.424294,43.740127],[-79.42426199999999,43.740119],[-79.42422999999999,43.74010799999999],[-79.424203,43.74009999999999],[-79.424188,43.74008599999999],[-79.42417,43.74007],[-79.42415099999999,43.740045],[-79.424142,43.74002],[-79.42413799999999,43.739995],[-79.424143,43.73996499999999],[-79.42414599999999,43.739941],[-79.424147,43.73992299999999],[-79.42414499999999,43.739904],[-79.42413899999999,43.73988599999999],[-79.424124,43.73986399999999],[-79.424097,43.739832],[-79.424059,43.739794],[-79.423882,43.739612],[-79.423793,43.73951],[-79.423758,43.73951699999999],[-79.42371099999999,43.739527],[-79.423619,43.73954799999999]]}",268 Ridley Blvd,"111","226",0.491150442477876,43.7405406,-79.4245987,"8883",Wilson Ave at Ridley Blvd,43.739512,-79.423604,Some,"1","1","155","303",OpenStreetMaps,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.42476,43.73928999999999],[-79.42462999999999,43.73931999999999],[-79.42450999999999,43.73935],[-79.42404,43.73946],[-79.42381,43.73931999999999],[-79.42381,43.73931999999999],[-79.42386,43.7393]]}",265 Ridley Blvd,"137","217",0.631336405529954,43.7394157,-79.4248088,"8882",Wilson Ave at Ridley Blvd,43.73928,-79.423844,Some,"1","1","82","304",Google,"1","Shelter With Bench Underneath,Bench nearby"
"{""type"":""LineString"",""coordinates"":[[-79.42651999999999,43.70812],[-79.42659,43.70810999999999],[-79.42672,43.70808999999999],[-79.42677,43.70808],[-79.42695,43.70803999999999],[-79.42695,43.70801999999999],[-79.42695,43.70801999999999],[-79.42691,43.70788999999999],[-79.42694,43.70788999999999],[-79.4269,43.70774999999999]]}",650 Briar Hill Ave,"76","133",0.571428571428571,43.7083345,-79.426562,"98",Bathurst St at Briar Hill Ave,43.707753,-79.426888,Some,"0","1","67","305",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.42493,43.70394999999999],[-79.42493,43.70398],[-79.42493,43.70402],[-79.42493,43.70405],[-79.42492,43.70409],[-79.42490999999999,43.70414999999999],[-79.42489999999999,43.70418999999999],[-79.42489999999999,43.70418999999999],[-79.42498,43.7042],[-79.42512,43.70421],[-79.42513999999999,43.70421],[-79.42528,43.70423999999999],[-79.42538,43.70421999999999],[-79.42547999999999,43.70421999999999],[-79.42559,43.70423],[-79.42579999999999,43.70423999999999],[-79.42593999999999,43.70423999999999],[-79.42601,43.70423999999999],[-79.42601,43.70423999999999],[-79.42602999999999,43.70434],[-79.42604,43.70436999999999],[-79.42605,43.70436999999999],[-79.42607999999999,43.70443999999999],[-79.42614,43.7047],[-79.42616999999999,43.70481],[-79.42618,43.70487],[-79.42620999999999,43.70499],[-79.42623,43.70506]]}",2121 Bathurst St,"158","357",0.442577030812325,43.7038728,-79.4252944999999,"195",Bathurst St at Roselawn Ave,43.705064,-79.426195,Some,"0","1","216","306",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.42562999999999,43.70476],[-79.42591,43.70477],[-79.42605,43.70476],[-79.42615,43.70474999999999],[-79.42615,43.70474999999999],[-79.42618,43.70487],[-79.42620999999999,43.70499],[-79.42623,43.70506]]}",22 Shallmar Blvd,"51","154",0.331168831168831,43.7045817,-79.4256414,"195",Bathurst St at Roselawn Ave,43.705064,-79.426195,Some,"0","1","80","307",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.42462,43.70573],[-79.42453999999999,43.70571],[-79.42448,43.70564999999999],[-79.42448,43.70564999999999],[-79.42408,43.70573999999999],[-79.42408,43.70573999999999],[-79.42404999999999,43.70562999999999],[-79.42404999999999,43.70561],[-79.42418999999999,43.70557999999999]]}",668 Roselawn Ave,"134","158",0.848101265822785,43.7058538,-79.4245972,"4586",Roselawn Ave at Chaplin Cres,43.705564,-79.424184,Some,"0","0","79","308",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.412,43.68372],[-79.41207,43.68374],[-79.41217,43.68377],[-79.41221,43.68385],[-79.41221,43.68385],[-79.41222,43.68386999999999],[-79.41237999999999,43.68424],[-79.41237999999999,43.68424],[-79.41248,43.68421],[-79.41292,43.68410999999999],[-79.41315,43.68404999999999],[-79.41321999999999,43.68403],[-79.41325,43.68401999999999],[-79.41330999999999,43.68401]]}",349 St Clair Ave W,"55","128",0.4296875,43.683884,-79.4118883,"14605",St Clair Ave West at Tweedsmuir Ave,43.684014,-79.413307,Some,"1","1","152","309",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.41334999999999,43.68399999999999],[-79.41330999999999,43.68401]]}",355 St Clair Ave W,"198","251",0.788844621513944,43.6839978,-79.4133437,"14605",St Clair Ave West at Tweedsmuir Ave,43.684014,-79.413307,Some,"1","1","3","310",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.41388999999999,43.68753999999999],[-79.41378,43.68757],[-79.41353999999999,43.68762],[-79.41328,43.68766999999999],[-79.41307,43.68771],[-79.41299999999999,43.68773999999999],[-79.41283,43.68777999999999],[-79.41273999999999,43.6878],[-79.41271,43.6878],[-79.41258999999999,43.68782999999999],[-79.41258999999999,43.68782999999999],[-79.41262,43.68791999999999],[-79.41263999999999,43.68795999999999],[-79.4127,43.68809999999999],[-79.4127,43.68811999999999],[-79.41271999999999,43.68817],[-79.41272999999999,43.68822999999999],[-79.41272999999999,43.68831999999999],[-79.41275,43.68847],[-79.41276,43.68851999999999],[-79.41276,43.68856],[-79.41279,43.68856],[-79.41279,43.68858],[-79.41281999999999,43.68867999999999],[-79.41280999999999,43.68867999999999],[-79.41283,43.68871]]}",70 Montclair Ave,"56","130",0.430769230769231,43.6877507,-79.4139738,"4614",Spadina Rd at Lonsdale Rd,43.688713,-79.412799,Some,"0","0","226","311",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.41459999999999,43.68827999999999],[-79.41438999999999,43.68833],[-79.41396,43.68842],[-79.41384999999999,43.68844],[-79.41330999999999,43.68856],[-79.41325999999999,43.68856],[-79.41321,43.68860999999999],[-79.41284,43.68867999999999],[-79.41280999999999,43.68867999999999]]}",350 Lonsdale Rd,"89","125",0.712,43.6884713,-79.4146710999999,"4614",Spadina Rd at Lonsdale Rd,43.688713,-79.412799,Some,"0","0","152","312",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.41325999999999,43.68498],[-79.41324,43.68495],[-79.41321999999999,43.68493],[-79.41317999999999,43.68489999999999],[-79.41313999999999,43.68486999999999],[-79.4131,43.68486],[-79.41306,43.68484999999999],[-79.41302,43.68484],[-79.41290999999999,43.68484],[-79.41285999999999,43.68484999999999],[-79.41283,43.68486],[-79.41279,43.68486999999999],[-79.41276999999999,43.68489999999999],[-79.41271999999999,43.68489999999999],[-79.41267,43.68491],[-79.41263999999999,43.68491999999999],[-79.41259999999999,43.68493],[-79.41255999999999,43.68495],[-79.41255999999999,43.68495],[-79.41243,43.6846],[-79.41237999999999,43.68446999999999],[-79.41237999999999,43.68446999999999],[-79.41255999999999,43.68442999999999],[-79.41285,43.68437],[-79.41308999999999,43.68432],[-79.41312999999999,43.68431],[-79.41328,43.68428]]}",400 Walmer Rd,"401","899",0.446051167964405,43.6849541,-79.4133756,"14606",St Clair Ave West at Tweedsmuir Ave,43.684274,-79.413275,Some,"0","0","211","313",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.41398999999999,43.68542999999999],[-79.41389999999999,43.68522999999999],[-79.41362999999999,43.68453],[-79.41352999999999,43.68428],[-79.41352999999999,43.68428],[-79.41335999999999,43.68426],[-79.41330999999999,43.68426999999999],[-79.41328,43.68428]]}",310 Tweedsmuir Ave,"121","395",0.306329113924051,43.6853415,-79.4144355,"14606",St Clair Ave West at Tweedsmuir Ave,43.684274,-79.413275,Some,"0","0","157","314",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.41346699999999,43.68665399999999],[-79.41341799999999,43.686664],[-79.413392,43.686661],[-79.413373,43.686644],[-79.413335,43.68657199999999],[-79.41316299999999,43.68660599999999],[-79.41291699999999,43.68666199999999],[-79.412632,43.68672699999999],[-79.412599,43.686734],[-79.41215499999999,43.68682499999999]]}",240 Heath St W,"95","116",0.818965517241379,43.6868234,-79.4135359,"4611",Spadina Rd at Heath St West,43.686854,-79.412167,Some,"0","0","116","315",OpenStreetMaps,"0",
"{""type"":""LineString"",""coordinates"":[[-79.41460999999999,43.68659999999999],[-79.41455,43.68645999999999],[-79.41451,43.68634],[-79.41451,43.68634],[-79.41437,43.68639],[-79.41428999999999,43.68639999999999],[-79.41411999999999,43.68641999999999],[-79.41352999999999,43.68654],[-79.41316999999999,43.68661],[-79.41307,43.68663],[-79.41289999999999,43.68666999999999],[-79.41276,43.6867],[-79.41267999999999,43.68672],[-79.41261,43.68675],[-79.41257,43.68675],[-79.41235,43.68679],[-79.41216,43.68683],[-79.41216,43.68683],[-79.41217,43.68685]]}",260 Heath St W,"141","208",0.677884615384615,43.6865406,-79.4149165,"4611",Spadina Rd at Heath St West,43.686854,-79.412167,Some,"0","0","246","316",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.41872999999999,43.68544],[-79.41908999999999,43.68536999999999],[-79.41908999999999,43.68536999999999],[-79.41906,43.68529999999999]]}",31 Tichester Rd,"173","188",0.920212765957447,43.6852233,-79.4186516,"211",Bathurst St at Tichester Rd,43.685297,-79.41907,Some,"1","1","52","317",Google,"1","Shelter With Bench Underneath,Bench nearby"
"{""type"":""LineString"",""coordinates"":[[-79.41499,43.6876],[-79.41500999999999,43.68764],[-79.41509,43.68782],[-79.41514999999999,43.68797],[-79.41522999999999,43.68813999999999],[-79.41522999999999,43.68813999999999],[-79.41512,43.68817],[-79.41509,43.68817],[-79.41505999999999,43.68811999999999],[-79.41505999999999,43.68811999999999],[-79.41503,43.68817],[-79.41464,43.68827],[-79.41438999999999,43.68833],[-79.41396,43.68842],[-79.41384999999999,43.68844],[-79.41330999999999,43.68856],[-79.41325999999999,43.68856],[-79.41321,43.68860999999999],[-79.41284,43.68867999999999],[-79.41280999999999,43.68867999999999]]}",19 Lower Village Gate,"99","130",0.761538461538462,43.6875244,-79.4153065,"4614",Spadina Rd at Lonsdale Rd,43.688713,-79.412799,Some,"0","0","270","318",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.41486,43.6873],[-79.41494,43.68748999999999],[-79.41500999999999,43.68764],[-79.41509,43.68782],[-79.41514999999999,43.68797],[-79.41522999999999,43.68813999999999],[-79.41522999999999,43.68813999999999],[-79.41512,43.68817],[-79.41509,43.68817],[-79.41505999999999,43.68811999999999],[-79.41505999999999,43.68811999999999],[-79.41503,43.68817],[-79.41464,43.68827],[-79.41438999999999,43.68833],[-79.41396,43.68842],[-79.41384999999999,43.68844],[-79.41330999999999,43.68856],[-79.41325999999999,43.68856],[-79.41321,43.68860999999999],[-79.41284,43.68867999999999],[-79.41280999999999,43.68867999999999]]}",18 Lower Village Gate,"105","139",0.755395683453237,43.6871776,-79.4150754,"4614",Spadina Rd at Lonsdale Rd,43.688713,-79.412799,Some,"0","0","304","319",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.41692999999999,43.68589999999999],[-79.41736,43.68580999999999],[-79.41736,43.68580999999999],[-79.41733,43.68572],[-79.41737999999999,43.68569999999999],[-79.41733,43.68551],[-79.41731,43.68544],[-79.41729999999999,43.68542],[-79.41728,43.68538999999999],[-79.41728,43.68538],[-79.41727,43.68538],[-79.41724,43.68536],[-79.41724,43.68536],[-79.41720999999999,43.68536999999999],[-79.41719999999999,43.68536999999999],[-79.41719,43.68536999999999],[-79.41718,43.68536999999999],[-79.417,43.68540999999999],[-79.41696,43.68540999999999],[-79.41692999999999,43.68542],[-79.41692,43.68542],[-79.41691,43.68540999999999],[-79.41689999999999,43.68540999999999],[-79.41688999999999,43.68540999999999],[-79.41688,43.68540999999999],[-79.41687,43.68538999999999],[-79.41684999999999,43.68538],[-79.41683,43.68533],[-79.41673,43.68509999999999],[-79.41671999999999,43.68507],[-79.41666999999999,43.68497]]}",10 Tichester Rd,"75","98",0.76530612244898,43.6861452,-79.4170236,"13829",St Clair West Station - Northbound Platform,43.685148,-79.41589,Some,"0","0","169","320",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.39054,43.67316999999999],[-79.39046999999999,43.67315],[-79.3905,43.67311],[-79.3905,43.67311],[-79.39058,43.67296999999999],[-79.39055,43.67296],[-79.39064,43.67287999999999],[-79.39067,43.67284],[-79.39064999999999,43.67277],[-79.39063,43.67273],[-79.39060999999999,43.67266]]}",88 Davenport Rd,"75","159",0.471698113207547,43.6733378,-79.3904347,"241",Bay St at Davenport Rd,43.672664,-79.390611,Some,"1","1","58","321",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.3979,43.66897999999999],[-79.39784,43.66886],[-79.39781,43.66877],[-79.39779,43.66872],[-79.39777999999999,43.66868999999999],[-79.39772999999999,43.66857],[-79.39772999999999,43.66857],[-79.39789,43.66854]]}",55 Prince Arthur Ave,"89","104",0.855769230769231,43.6689556,-79.3980263,"13857",St George Station - Southbound Platform,43.668549,-79.397889,Some,"0","0","71","322",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.39846,43.66922],[-79.39839999999999,43.66922999999999],[-79.39825,43.66924999999999],[-79.39800999999999,43.6693],[-79.39800999999999,43.6693],[-79.39798,43.66915],[-79.39784,43.66886],[-79.39781,43.66877],[-79.39779,43.66872],[-79.39777999999999,43.66868999999999],[-79.39772999999999,43.66857],[-79.39772999999999,43.66857],[-79.39789,43.66854]]}",50 Prince Arthur Ave,"146","260",0.561538461538462,43.6694502,-79.3985543,"13857",St George Station - Southbound Platform,43.668549,-79.397889,Some,"0","0","142","323",Google,"0",
